provincia,id,localidad,cp,id_prov_mstr
Buenos Aires,2672,SAN IGNACIO,7151,6
Buenos Aires,2706,SAN GERVACIO,7305,6
Buenos Aires,4441,SAN GERMAN,8124,6
Buenos Aires,16553,SAN FRANCISCO SOLANO,1881,6
Buenos Aires,26315,SAN FRANCISCO SOLANO,1846,6
Buenos Aires,4897,SAN FRANCISCO DE BELLOCQ,7505,6
Buenos Aires,16439,SAN FERNANDO,1646,6
Buenos Aires,3672,SAN FERMIN,6417,6
Buenos Aires,2645,SAN FELIPE,7603,6
Buenos Aires,4352,SAN FEDERICO,2711,6
Buenos Aires,3006,SAN ERNESTO,6725,6
Buenos Aires,4385,SAN ENRIQUE,7116,6
Buenos Aires,2489,SAN ENRIQUE,6661,6
Buenos Aires,4440,SAN EMILIO,8136,6
Buenos Aires,4927,SAN EMILIO,6017,6
Buenos Aires,2644,SAN EDUARDO DEL MAR,7607,6
Buenos Aires,3559,SALADA GRANDE,7163,6
Buenos Aires,3558,SALADA CHICA,7163,6
Buenos Aires,3697,SAFORCADA,6022,6
Buenos Aires,3765,REMEDIOS DE ESCALADA,1826,6
Buenos Aires,16491,REMEDIOS DE ESCALADA,1657,6
Buenos Aires,2528,REGINALDO J NEILD,6533,6
Buenos Aires,4253,RECALDE,6559,6
Buenos Aires,4382,REAL AUDIENCIA,7225,6
Buenos Aires,3060,RAWSON,6734,6
Buenos Aires,3760,RAULET,7530,6
Buenos Aires,4549,RAUCH,7203,6
Buenos Aires,16594,RANELAGH,1886,6
Buenos Aires,3601,RANCHOS,1987,6
Buenos Aires,4351,RANCAGUA,2701,6
Buenos Aires,2797,RAMOS OTERO,7621,6
Buenos Aires,16508,RAMOS MEJIA,1704,6
Buenos Aires,4173,RAMON SANTAMARINA,7641,6
Buenos Aires,2527,RAMON J NEILD,6533,6
Buenos Aires,3106,RAMON BIAUS,6627,6
Buenos Aires,4533,RAMALLO,2915,6
Buenos Aires,4585,RAFAEL OBLIGADO,6001,6
Buenos Aires,16507,RAFAEL CASTILLO,1755,6
Buenos Aires,26313,RAFAEL CALZADA,1847,6
Buenos Aires,2526,QUIROGA,6533,6
Buenos Aires,4926,QUIRNO COSTA,6018,6
Buenos Aires,3183,QUIÑIHUAL ESTACION,7533,6
Buenos Aires,16552,QUILMES OESTE,1879,6
Buenos Aires,16551,QUILMES,1878,6
Buenos Aires,3759,QUILCO,7406,6
Buenos Aires,3856,QUEQUEN,7631,6
Buenos Aires,4639,QUENUMA,6335,6
Buenos Aires,3557,PUNTA MEDANOS,7109,6
Buenos Aires,4818,REQUENA,7307,6
Buenos Aires,4895,RETA,7511,6
Buenos Aires,3005,RETIRO SAN PABLO,2752,6
Buenos Aires,2841,RICARDO GAVIÑA,7313,6
Buenos Aires,27854,SABBI,7303,6
Buenos Aires,4615,SAAVEDRA,8174,6
Buenos Aires,18242,RUTA 9 KILOMETRO 72,2804,6
Buenos Aires,4757,RUTA 9 KILOMETRO 169 5,2930,6
Buenos Aires,3900,RUTA 8 KILOMETRO 77,6703,6
